User_ID,Session_ID,Event,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag,timestamp
USR01339,SES01339,checkout,Mobile,South,"Google Ads",Home,0.0,yes,"2025-10-06 18:22:00"
USR01343,SES01343,browse,Desktop,North,"Social Media",Sports,0.0,yes,"2025-10-16 05:48:45"
USR01347,SES01347,add_to_cart,Tablet,Unknown,"Google Ads",Beauty,0.0,yes,"2025-10-17 06:52:57"
USR01348,SES01348,browse,Desktop,West,Email,Sports,0.0,yes,"2025-10-05 16:59:03"
USR01350,SES01350,add_to_cart,Tablet,South,"Social Media",Electronics,0.0,yes,"2025-10-30 17:38:34"
USR01351,SES01351,add_to_cart,Mobile,South,Organic,Electronics,0.0,yes,"2025-10-28 23:58:13"
USR01352,SES01352,add_to_cart,Tablet,East,"Social Media",Fashion,0.0,yes,"2025-10-07 16:23:53"
USR01360,SES01360,browse,Mobile,Unknown,"Google Ads",Fashion,0.0,yes,"2025-10-21 13:13:07"
USR01361,SES01361,browse,Desktop,North,"Social Media",Sports,0.0,yes,"2025-10-07 07:54:02"
USR01362,SES01362,browse,Tablet,West,Organic,Sports,0.0,yes,"2025-10-27 19:26:25"
USR01363,SES01363,checkout,Tablet,South,"Social Media",Home,0.0,yes,"2025-10-27 19:25:44"
USR01365,SES01365,purchase,Desktop,East,Organic,Sports,1668.0,no,"2025-10-20 15:24:42"
USR01366,SES01366,checkout,Unknown,South,Organic,Electronics,0.0,yes,"2025-10-23 22:36:10"
USR01368,SES01368,browse,Desktop,West,"Social Media",Electronics,0.0,yes,"2025-10-04 17:18:58"
USR01369,SES01369,browse,Unknown,South,Email,Fashion,0,yes,"2025-10-28 07:06:19"
USR01372,SES01372,add_to_cart,Mobile,West,Email,Electronics,0.0,yes,"2025-10-25 21:30:01"
USR01376,SES01376,browse,Mobile,Unknown,Email,Fashion,0.0,yes,"2025-10-20 11:30:48"
USR01377,SES01377,browse,Mobile,West,Organic,Beauty,0.0,yes,"2025-10-02 05:42:25"
USR01380,SES01380,browse,Tablet,North,Organic,Sports,0,yes,"2025-10-28 01:36:11"
USR01382,SES01382,purchase,Mobile,East,Email,Electronics,1874.46,no,"2025-10-16 06:15:05"
USR01385,SES01385,checkout,Mobile,North,"Google Ads",Home,0.0,yes,"2025-10-25 20:27:17"
USR01388,SES01388,add_to_cart,Tablet,North,"Google Ads",Sports,0.0,no,"2025-10-08 18:10:03"
USR01390,SES01390,checkout,Mobile,West,"Social Media",Sports,0.0,no,"2025-10-14 01:14:27"
USR01391,SES01391,browse,Desktop,North,Organic,Home,0.0,yes,"2025-10-28 04:26:59"
USR01394,SES01394,checkout,Desktop,North,Email,Sports,0.0,no,"2025-10-27 04:57:56"
USR01395,SES01395,add_to_cart,Tablet,South,"Google Ads",Home,0.0,yes,"2025-10-15 10:51:03"
USR01396,SES01396,checkout,Tablet,West,"Social Media",Beauty,0.0,yes,"2025-10-01 20:58:43"
USR01397,SES01397,purchase,Tablet,Unknown,"Social Media",Beauty,888.09,no,"2025-10-05 06:18:28"
USR01399,SES01399,add_to_cart,Desktop,West,Organic,Electronics,0.0,yes,"2025-10-14 15:39:12"
USR01400,SES01400,add_to_cart,Unknown,West,Organic,Electronics,0.0,yes,"2025-10-15 00:09:07"
USR01404,SES01404,add_to_cart,Mobile,East,Email,Electronics,0.0,yes,"2025-10-24 11:43:05"
USR01408,SES01408,checkout,Tablet,West,Organic,Beauty,0.0,yes,"2025-10-26 01:02:38"
USR01409,SES01409,add_to_cart,Tablet,North,"Social Media",Electronics,0.0,yes,"2025-10-24 11:56:12"
USR01410,SES01410,add_to_cart,Tablet,South,Email,Fashion,0.0,yes,"2025-10-08 21:52:19"
USR01411,SES01411,add_to_cart,Mobile,West,Organic,Electronics,0.0,yes,"2025-10-18 15:01:46"
USR01416,SES01416,add_to_cart,Mobile,Unknown,Organic,Beauty,0.0,yes,"2025-10-13 12:28:07"
USR01418,SES01418,browse,Mobile,East,Organic,Sports,0.0,yes,"2025-10-05 03:05:15"
USR01420,SES01420,add_to_cart,Tablet,North,"Social Media",Beauty,0.0,yes,"2025-10-22 07:27:05"
USR01421,SES01421,add_to_cart,Tablet,North,"Google Ads",Sports,0.0,yes,"2025-10-05 21:29:26"
USR01423,SES01423,add_to_cart,Desktop,Unknown,Email,Fashion,0.0,yes,"2025-10-09 06:24:01"
USR01426,SES01426,browse,Desktop,East,"Google Ads",Sports,0,no,"2025-10-20 00:00:00"
USR01434,SES01434,browse,Mobile,West,"Google Ads",Sports,0,yes,"2025-10-09 19:49:36"
USR01436,SES01436,add_to_cart,Desktop,South,Email,Beauty,0.0,yes,"2025-10-10 02:36:22"
USR01438,SES01438,checkout,Tablet,North,"Social Media",Electronics,0.0,no,"2025-10-30 10:29:32"
USR01439,SES01439,browse,Desktop,East,"Google Ads",Fashion,0.0,yes,"2025-10-05 23:52:15"
USR01440,SES01440,browse,Desktop,South,Email,Fashion,0.0,no,"2025-10-20 00:00:00"
USR01441,SES01441,browse,Desktop,South,"Social Media",Home,0.0,no,"2025-10-27 20:08:28"
USR01445,SES01445,add_to_cart,Tablet,West,Organic,Beauty,0.0,yes,"2025-10-18 04:23:09"
USR01447,SES01447,browse,Tablet,East,"Social Media",Beauty,0.0,yes,"2025-10-02 15:49:18"
USR01453,SES01453,browse,Unknown,West,Organic,Electronics,0,yes,"2025-10-05 16:34:42"
USR01454,SES01454,browse,Mobile,South,"Social Media",Beauty,0.0,yes,"2025-10-25 16:33:42"
USR01456,SES01456,browse,Desktop,West,"Google Ads",Electronics,0.0,yes,"2025-10-06 19:49:10"
USR01460,SES01460,purchase,Tablet,East,"Google Ads",Electronics,0,no,"2025-10-20 00:00:00"
USR01466,SES01466,add_to_cart,Tablet,East,"Social Media",Electronics,0.0,yes,"2025-10-20 00:00:00"
USR01468,SES01468,add_to_cart,Desktop,West,Organic,Electronics,0.0,yes,"2025-10-10 16:46:31"
USR01469,SES01469,browse,Tablet,South,"Social Media",Beauty,0.0,yes,"2025-10-22 07:14:23"
USR01474,SES01474,browse,Tablet,West,Organic,Sports,0.0,yes,"2025-10-18 10:44:35"
USR01476,SES01476,browse,Mobile,Unknown,Email,Home,0.0,yes,"2025-10-07 13:11:58"
USR01477,SES01477,browse,Mobile,West,"Google Ads",Fashion,0.0,yes,"2025-10-02 00:27:17"
USR01481,SES01481,checkout,Mobile,South,"Social Media",Electronics,0.0,yes,"2025-10-21 16:11:36"
USR01483,SES01483,browse,Tablet,South,"Social Media",Home,0.0,no,"2025-10-20 00:00:00"
USR01484,SES01484,browse,Mobile,South,"Google Ads",Fashion,0.0,yes,"2025-10-05 10:52:32"
USR01485,SES01485,add_to_cart,Mobile,West,"Google Ads",Sports,0.0,yes,"2025-10-03 09:27:28"
USR01486,SES01486,checkout,Tablet,South,"Google Ads",Fashion,0.0,no,"2025-10-17 05:07:53"
USR01489,SES01489,purchase,Mobile,Unknown,Email,Beauty,1511.08,no,"2025-10-18 23:42:46"
USR01491,SES01491,browse,Unknown,Unknown,Organic,Sports,0.0,yes,"2025-10-02 08:55:13"
USR01493,SES01493,add_to_cart,Tablet,North,Email,Electronics,0.0,yes,"2025-10-07 15:36:23"
USR01495,SES01495,browse,Desktop,East,"Google Ads",Fashion,0.0,no,"2025-10-21 22:37:22"
USR01498,SES01498,browse,Mobile,East,Email,Home,0.0,yes,"2025-10-12 06:30:42"
USR01499,SES01499,add_to_cart,Mobile,Unknown,Organic,Fashion,0.0,yes,"2025-10-18 13:42:22"
USR01500,SES01500,browse,Desktop,South,Email,Fashion,0,yes,"2025-10-22 19:26:02"
USR01502,SES01502,add_to_cart,Mobile,West,Email,Sports,0.0,yes,"2025-10-20 00:00:00"
USR01503,SES01503,browse,Mobile,West,"Google Ads",Electronics,0.0,yes,"2025-10-15 15:41:33"
USR01506,SES01506,browse,Desktop,West,"Google Ads",Fashion,0.0,yes,"2025-10-11 23:38:26"
USR01507,SES01507,add_to_cart,Mobile,West,Email,Fashion,0.0,yes,"2025-10-14 14:10:23"
USR01508,SES01508,add_to_cart,Desktop,Unknown,Email,Beauty,0.0,no,"2025-10-30 07:22:56"
USR01509,SES01509,add_to_cart,Tablet,North,Email,Electronics,0.0,yes,"2025-10-19 13:13:27"
USR01511,SES01511,add_to_cart,Mobile,East,Email,Electronics,0.0,yes,"2025-10-26 16:57:57"
USR01512,SES01512,add_to_cart,Mobile,South,"Google Ads",Beauty,0.0,yes,"2025-10-25 01:50:18"
USR01514,SES01514,browse,Mobile,Unknown,Organic,Sports,0.0,yes,"2025-10-06 07:05:36"
USR01515,SES01515,checkout,Mobile,West,"Google Ads",Beauty,0.0,yes,"2025-10-30 18:30:12"
USR01521,SES01521,add_to_cart,Mobile,North,Email,Home,0.0,no,"2025-10-03 07:44:02"
USR01524,SES01524,add_to_cart,Mobile,North,"Social Media",Beauty,0.0,yes,"2025-10-17 04:46:50"
USR01528,SES01528,checkout,Mobile,Unknown,"Social Media",Home,0.0,yes,"2025-10-08 09:35:34"
USR01530,SES01530,checkout,Unknown,North,"Social Media",Electronics,0.0,no,"2025-10-25 16:52:29"
USR01531,SES01531,browse,Mobile,East,Email,Home,0.0,yes,"2025-10-25 06:45:05"
USR01535,SES01535,browse,Desktop,South,Email,Fashion,0,yes,"2025-10-02 12:39:21"
USR01537,SES01537,add_to_cart,Desktop,West,Organic,Home,0.0,yes,"2025-10-20 00:00:00"
USR01540,SES01540,purchase,Desktop,South,Organic,Electronics,494.2,no,"2025-10-09 01:37:25"
USR01542,SES01542,checkout,Mobile,North,Organic,Beauty,0.0,yes,"2025-10-22 15:54:16"
USR01546,SES01546,add_to_cart,Desktop,North,"Google Ads",Beauty,0.0,yes,"2025-10-07 23:14:56"
USR01547,SES01547,add_to_cart,Desktop,East,Organic,Fashion,0,yes,"2025-10-03 02:05:43"
USR01548,SES01548,add_to_cart,Tablet,North,"Google Ads",Beauty,0.0,no,"2025-10-07 00:05:09"
USR01554,SES01554,browse,Mobile,West,"Google Ads",Electronics,0,yes,"2025-10-09 08:35:58"
USR01557,SES01557,purchase,Tablet,East,"Social Media",Sports,1938.9,no,"2025-10-08 10:54:07"
USR01558,SES01558,browse,Desktop,South,"Google Ads",Electronics,0.0,yes,"2025-10-19 06:19:07"
USR01564,SES01564,browse,Unknown,East,Email,Fashion,0.0,yes,"2025-10-27 16:36:02"
USR01565,SES01565,add_to_cart,Mobile,North,"Google Ads",Home,0.0,no,"2025-10-13 13:35:15"
USR01567,SES01567,browse,Desktop,West,"Google Ads",Beauty,0.0,yes,"2025-10-25 03:06:07"
USR01568,SES01568,browse,Desktop,East,Email,Sports,0.0,yes,"2025-10-09 02:23:30"
USR01569,SES01569,add_to_cart,Tablet,West,"Social Media",Fashion,0.0,yes,"2025-10-14 11:44:14"
USR01572,SES01572,checkout,Desktop,West,"Social Media",Fashion,0.0,no,"2025-10-13 20:45:25"
USR01574,SES01574,add_to_cart,Mobile,South,"Google Ads",Beauty,0.0,yes,"2025-10-11 10:21:49"
USR01576,SES01576,add_to_cart,Mobile,Unknown,Email,Home,0.0,yes,"2025-10-13 11:07:53"
USR01579,SES01579,browse,Mobile,North,Organic,Fashion,0.0,yes,"2025-10-28 08:25:10"
USR01582,SES01582,browse,Mobile,West,Organic,Sports,0.0,yes,"2025-10-05 10:06:34"
USR01584,SES01584,browse,Desktop,West,Email,Sports,0.0,no,"2025-10-21 01:17:44"
USR01585,SES01585,add_to_cart,Tablet,North,Email,Beauty,0,no,"2025-10-22 07:53:56"
USR01586,SES01586,browse,Desktop,North,"Social Media",Fashion,0.0,yes,"2025-10-19 05:56:03"
USR01587,SES01587,browse,Desktop,West,"Social Media",Fashion,0.0,yes,"2025-10-01 20:07:04"
USR01594,SES01594,browse,Mobile,Unknown,Organic,Home,0.0,no,"2025-10-15 00:00:41"
USR01595,SES01595,purchase,Desktop,South,"Google Ads",Home,1155.3,no,"2025-10-04 12:24:55"
USR01597,SES01597,browse,Mobile,North,Organic,Beauty,0.0,yes,"2025-10-15 22:54:42"
USR01598,SES01598,add_to_cart,Unknown,South,Email,Sports,0.0,yes,"2025-10-24 20:33:49"
USR01600,SES01600,browse,Mobile,West,Email,Fashion,0.0,yes,"2025-10-13 12:07:34"
USR01602,SES01602,browse,Unknown,South,"Google Ads",Beauty,0.0,yes,"2025-10-15 06:47:39"
USR01603,SES01603,add_to_cart,Desktop,South,"Google Ads",Beauty,0.0,yes,"2025-10-23 08:32:25"
USR01604,SES01604,add_to_cart,Desktop,South,"Google Ads",Home,0.0,yes,"2025-10-19 20:52:01"
USR01606,SES01606,browse,Desktop,South,Email,Sports,0.0,yes,"2025-10-25 23:50:03"
USR01607,SES01607,add_to_cart,Tablet,East,"Google Ads",Home,0.0,no,"2025-10-23 04:09:23"
USR01608,SES01608,add_to_cart,Mobile,North,"Social Media",Fashion,0.0,yes,"2025-10-26 09:59:05"
USR01609,SES01609,browse,Mobile,North,Organic,Fashion,0.0,yes,"2025-10-20 00:00:00"
USR01610,SES01610,add_to_cart,Mobile,North,Email,Electronics,0.0,yes,"2025-10-05 14:35:23"
USR01611,SES01611,browse,Tablet,East,Email,Sports,0.0,yes,"2025-10-15 21:32:40"
USR01613,SES01613,checkout,Desktop,Unknown,Organic,Beauty,0.0,yes,"2025-10-18 20:43:15"
USR01615,SES01615,add_to_cart,Desktop,West,"Google Ads",Fashion,0.0,yes,"2025-10-23 12:17:57"
USR01616,SES01616,checkout,Desktop,North,"Google Ads",Home,0.0,yes,"2025-10-07 02:33:05"
USR01617,SES01617,browse,Mobile,North,"Google Ads",Electronics,0.0,yes,"2025-10-02 04:11:40"
USR01619,SES01619,checkout,Tablet,West,Organic,Electronics,0.0,yes,"2025-10-14 08:13:33"
USR01620,SES01620,browse,Mobile,South,"Social Media",Sports,0.0,yes,"2025-10-28 11:57:45"
USR01621,SES01621,browse,Desktop,South,"Social Media",Fashion,0,yes,"2025-10-05 14:30:18"
USR01625,SES01625,browse,Desktop,East,"Google Ads",Beauty,0.0,yes,"2025-10-12 14:05:37"
USR01627,SES01627,browse,Desktop,Unknown,Organic,Home,0.0,yes,"2025-10-04 11:23:50"
USR01630,SES01630,add_to_cart,Tablet,East,Email,Electronics,0.0,yes,"2025-10-16 19:47:21"
USR01632,SES01632,add_to_cart,Tablet,East,"Social Media",Electronics,0.0,yes,"2025-10-17 02:13:17"
USR01633,SES01633,browse,Desktop,North,Email,Sports,0,yes,"2025-10-12 04:00:54"
USR01635,SES01635,add_to_cart,Mobile,West,Email,Beauty,0,no,"2025-10-18 17:12:35"
USR01644,SES01644,browse,Desktop,West,"Google Ads",Sports,0.0,yes,"2025-10-18 18:35:24"
USR01650,SES01650,add_to_cart,Desktop,Unknown,Organic,Fashion,0.0,yes,"2025-10-04 21:49:00"
USR01651,SES01651,browse,Mobile,East,Email,Fashion,0.0,yes,"2025-10-24 17:21:03"
USR01652,SES01652,checkout,Tablet,West,"Google Ads",Fashion,0.0,yes,"2025-10-30 10:11:12"
USR01653,SES01653,purchase,Desktop,South,"Social Media",Fashion,0,no,"2025-10-21 16:32:02"
USR01656,SES01656,checkout,Tablet,South,Organic,Electronics,0.0,no,"2025-10-10 07:15:22"
USR01657,SES01657,checkout,Unknown,West,"Social Media",Home,0.0,yes,"2025-10-06 01:33:51"
USR01660,SES01660,browse,Mobile,North,Organic,Sports,0,yes,"2025-10-15 09:17:10"
USR01666,SES01666,add_to_cart,Unknown,North,"Social Media",Electronics,0.0,yes,"2025-10-08 20:07:53"
USR01668,SES01668,purchase,Tablet,South,Organic,Fashion,1909.4,no,"2025-10-23 17:57:43"
USR01669,SES01669,browse,Mobile,South,"Google Ads",Beauty,0.0,yes,"2025-10-27 19:42:58"
USR01670,SES01670,browse,Mobile,North,"Google Ads",Sports,0.0,yes,"2025-10-09 15:47:44"
USR01677,SES01677,browse,Desktop,South,"Social Media",Sports,0.0,yes,"2025-10-28 21:06:28"
USR01678,SES01678,add_to_cart,Tablet,North,"Social Media",Home,0.0,yes,"2025-10-09 20:37:21"
USR01680,SES01680,add_to_cart,Tablet,North,"Social Media",Home,0.0,yes,"2025-10-10 20:40:11"
USR01682,SES01682,add_to_cart,Mobile,East,Organic,Electronics,0.0,yes,"2025-10-12 01:21:10"
USR01687,SES01687,browse,Desktop,South,Email,Fashion,0.0,yes,"2025-10-22 13:29:46"
USR01690,SES01690,browse,Desktop,East,Email,Beauty,0.0,yes,"2025-10-28 19:46:43"
USR01695,SES01695,browse,Tablet,East,Email,Beauty,0,yes,"2025-10-04 15:21:28"
USR01698,SES01698,browse,Desktop,South,"Google Ads",Fashion,0.0,yes,"2025-10-26 19:54:43"
USR01707,SES01707,browse,Desktop,South,"Social Media",Electronics,0,yes,"2025-10-20 09:58:03"
USR01709,SES01709,browse,Mobile,South,"Social Media",Sports,0.0,yes,"2025-10-11 12:25:22"
USR01710,SES01710,browse,Unknown,East,"Google Ads",Fashion,0.0,yes,"2025-10-10 23:50:15"
USR01711,SES01711,purchase,Tablet,East,"Social Media",Beauty,1390.61,no,"2025-10-25 08:24:38"
USR01712,SES01712,purchase,Mobile,West,"Social Media",Electronics,1720.93,no,"2025-10-07 19:33:58"
USR01713,SES01713,browse,Mobile,South,Email,Fashion,0.0,yes,"2025-10-20 00:00:00"
USR01714,SES01714,purchase,Desktop,West,"Social Media",Electronics,1433.87,no,"2025-10-18 07:16:24"
USR01717,SES01717,checkout,Desktop,North,Email,Electronics,0.0,no,"2025-10-30 22:31:28"
USR01722,SES01722,browse,Tablet,East,Email,Fashion,0.0,yes,"2025-10-09 06:48:01"
USR01724,SES01724,checkout,Mobile,West,"Social Media",Home,0.0,yes,"2025-10-11 18:57:37"
USR01727,SES01727,browse,Mobile,North,Organic,Sports,0.0,yes,"2025-10-18 09:41:25"
USR01730,SES01730,browse,Tablet,West,Organic,Fashion,0,yes,"2025-10-01 20:47:09"
USR01733,SES01733,browse,Unknown,North,Email,Beauty,0.0,yes,"2025-10-06 17:52:22"
USR01736,SES01736,checkout,Mobile,East,"Social Media",Electronics,0.0,yes,"2025-10-16 19:42:09"
USR01737,SES01737,add_to_cart,Mobile,North,"Social Media",Electronics,0.0,yes,"2025-10-13 18:18:43"
USR01743,SES01743,add_to_cart,Desktop,Unknown,"Google Ads",Home,0.0,yes,"2025-10-21 06:03:23"
USR01746,SES01746,checkout,Mobile,South,Organic,Electronics,0.0,yes,"2025-10-15 19:59:23"
USR01747,SES01747,add_to_cart,Tablet,East,"Google Ads",Fashion,0.0,yes,"2025-10-21 17:22:07"
USR01750,SES01750,browse,Unknown,North,Organic,Beauty,0.0,yes,"2025-10-05 05:19:23"
USR01754,SES01754,checkout,Tablet,West,"Social Media",Home,0.0,yes,"2025-10-20 15:54:57"
USR01756,SES01756,browse,Desktop,South,Email,Electronics,0.0,yes,"2025-10-03 23:42:21"
USR01758,SES01758,browse,Desktop,East,Email,Fashion,0.0,yes,"2025-10-29 13:32:30"
USR01760,SES01760,add_to_cart,Unknown,South,"Social Media",Fashion,0.0,yes,"2025-10-08 22:22:46"
USR01768,SES01768,browse,Desktop,East,Organic,Sports,0.0,yes,"2025-10-28 04:01:13"
USR01769,SES01769,browse,Unknown,South,"Google Ads",Home,0.0,yes,"2025-10-20 01:16:56"
USR01771,SES01771,checkout,Tablet,South,Email,Fashion,0.0,yes,"2025-10-30 08:47:22"
USR01776,SES01776,add_to_cart,Unknown,North,Email,Sports,0.0,yes,"2025-10-23 22:41:25"
USR01779,SES01779,browse,Unknown,South,"Google Ads",Sports,0.0,yes,"2025-10-03 09:17:19"
USR01780,SES01780,browse,Tablet,North,"Google Ads",Home,0.0,yes,"2025-10-18 00:39:20"
USR01781,SES01781,checkout,Mobile,Unknown,Email,Electronics,0.0,yes,"2025-10-11 08:22:10"
USR01796,SES01796,browse,Tablet,West,Organic,Beauty,0.0,yes,"2025-10-14 02:50:10"
USR01797,SES01797,purchase,Desktop,West,Email,Electronics,1189.68,no,"2025-10-23 04:35:11"
USR01801,SES01801,browse,Mobile,West,Organic,Beauty,0.0,yes,"2025-10-07 19:06:21"
USR01805,SES01805,add_to_cart,Desktop,East,"Google Ads",Sports,0.0,yes,"2025-10-21 21:26:12"
USR01808,SES01808,purchase,Unknown,East,"Google Ads",Fashion,1773.64,no,"2025-10-23 17:26:11"
USR01813,SES01813,add_to_cart,Desktop,East,Organic,Beauty,0.0,yes,"2025-10-13 21:52:49"
USR01814,SES01814,browse,Tablet,South,Organic,Electronics,0.0,yes,"2025-10-24 16:56:44"
USR01815,SES01815,browse,Desktop,East,Organic,Fashion,0.0,yes,"2025-10-17 16:37:33"
USR01818,SES01818,browse,Tablet,North,Email,Electronics,0.0,yes,"2025-10-23 01:51:08"
USR01820,SES01820,checkout,Tablet,South,"Social Media",Electronics,0.0,yes,"2025-10-08 09:19:10"
USR01821,SES01821,checkout,Desktop,North,"Google Ads",Sports,0.0,yes,"2025-10-11 20:45:17"
USR01825,SES01825,add_to_cart,Unknown,East,Organic,Fashion,0.0,yes,"2025-10-22 05:29:04"
USR01828,SES01828,browse,Mobile,East,"Google Ads",Fashion,0.0,yes,"2025-10-20 00:00:00"
USR01829,SES01829,browse,Unknown,West,"Social Media",Fashion,0.0,yes,"2025-10-05 07:17:40"
USR01831,SES01831,add_to_cart,Tablet,East,"Google Ads",Electronics,0.0,no,"2025-10-07 11:04:42"
USR01836,SES01836,add_to_cart,Unknown,North,Email,Sports,0.0,yes,"2025-10-17 23:24:47"
USR01841,SES01841,add_to_cart,Desktop,South,"Google Ads",Electronics,0.0,yes,"2025-10-20 00:00:00"
USR01842,SES01842,purchase,Mobile,South,Email,Fashion,1257.55,no,"2025-10-20 00:00:00"
USR01844,SES01844,add_to_cart,Tablet,West,"Social Media",Sports,0.0,yes,"2025-10-07 09:29:31"
USR01848,SES01848,add_to_cart,Desktop,North,"Google Ads",Fashion,0.0,yes,"2025-10-07 05:52:33"
USR01855,SES01855,browse,Mobile,South,"Social Media",Home,0.0,yes,"2025-10-21 00:43:40"
USR01858,SES01858,browse,Mobile,Unknown,Email,Sports,0.0,yes,"2025-10-21 21:26:44"
USR01859,SES01859,browse,Desktop,East,"Social Media",Electronics,0.0,no,"2025-10-22 03:16:16"
USR01862,SES01862,browse,Tablet,North,"Social Media",Fashion,0.0,yes,"2025-10-15 19:20:25"
USR01864,SES01864,add_to_cart,Desktop,South,Email,Electronics,0.0,yes,"2025-10-22 02:33:49"
USR01868,SES01868,browse,Tablet,North,Organic,Fashion,0.0,yes,"2025-10-06 04:36:41"
USR01869,SES01869,add_to_cart,Tablet,North,Email,Fashion,0.0,yes,"2025-10-20 00:00:00"
USR01870,SES01870,checkout,Desktop,West,"Social Media",Electronics,0.0,yes,"2025-10-21 21:53:47"
USR01871,SES01871,checkout,Mobile,North,"Google Ads",Fashion,0.0,yes,"2025-10-03 18:40:50"
USR01874,SES01874,checkout,Tablet,North,Organic,Fashion,0.0,yes,"2025-10-09 23:26:26"
USR01875,SES01875,add_to_cart,Desktop,East,"Social Media",Sports,0.0,yes,"2025-10-20 00:00:00"
USR01876,SES01876,add_to_cart,Tablet,Unknown,Email,Home,0,yes,"2025-10-05 20:08:21"
USR01881,SES01881,browse,Desktop,South,Email,Fashion,0.0,yes,"2025-10-07 21:25:04"
USR01882,SES01882,browse,Tablet,North,"Social Media",Beauty,0.0,yes,"2025-10-06 21:21:49"
USR01885,SES01885,purchase,Mobile,East,Organic,Fashion,595.35,no,"2025-10-08 15:40:12"
USR01886,SES01886,browse,Tablet,North,Email,Electronics,0,yes,"2025-10-17 16:16:10"
USR01887,SES01887,add_to_cart,Tablet,West,"Google Ads",Beauty,0.0,yes,"2025-10-11 19:23:42"
USR01888,SES01888,add_to_cart,Tablet,East,Organic,Home,0.0,yes,"2025-10-08 01:56:19"
USR01894,SES01894,add_to_cart,Tablet,East,"Social Media",Home,0.0,yes,"2025-10-09 22:06:42"
USR01901,SES01901,add_to_cart,Desktop,East,Organic,Electronics,0.0,yes,"2025-10-09 21:25:23"
USR01903,SES01903,browse,Tablet,North,"Google Ads",Beauty,0.0,yes,"2025-10-04 08:52:02"
USR01904,SES01904,checkout,Desktop,West,"Social Media",Sports,0,yes,"2025-10-11 10:06:37"
USR01905,SES01905,purchase,Tablet,North,Organic,Electronics,1520.01,no,"2025-10-19 13:38:38"
USR01907,SES01907,purchase,Desktop,North,Organic,Electronics,1557.56,no,"2025-10-01 22:22:52"
USR01910,SES01910,browse,Mobile,North,"Google Ads",Sports,0.0,yes,"2025-10-12 02:36:07"
USR01913,SES01913,add_to_cart,Mobile,North,"Google Ads",Sports,0.0,yes,"2025-10-16 10:40:16"
USR01917,SES01917,checkout,Mobile,North,"Google Ads",Home,0.0,yes,"2025-10-20 00:00:00"
USR01918,SES01918,browse,Desktop,East,Organic,Beauty,0.0,yes,"2025-10-13 11:50:48"
USR01920,SES01920,add_to_cart,Desktop,Unknown,"Google Ads",Electronics,0.0,yes,"2025-10-18 21:39:58"
USR01922,SES01922,add_to_cart,Mobile,East,Organic,Electronics,0.0,yes,"2025-10-18 19:02:46"
USR01923,SES01923,browse,Unknown,East,Email,Sports,0.0,yes,"2025-10-22 22:47:02"
USR01925,SES01925,browse,Desktop,North,"Google Ads",Home,0.0,yes,"2025-10-06 06:40:25"
USR01927,SES01927,add_to_cart,Desktop,South,Organic,Home,0.0,yes,"2025-10-13 02:49:28"
USR01928,SES01928,checkout,Mobile,Unknown,Email,Beauty,0.0,yes,"2025-10-18 06:18:46"
USR01932,SES01932,add_to_cart,Unknown,North,"Social Media",Fashion,0.0,yes,"2025-10-18 10:37:47"
USR01933,SES01933,browse,Unknown,East,"Google Ads",Home,0.0,yes,"2025-10-17 11:06:17"
USR01934,SES01934,add_to_cart,Tablet,West,Email,Beauty,0.0,yes,"2025-10-15 03:07:05"
USR01938,SES01938,browse,Tablet,South,Email,Fashion,0.0,yes,"2025-10-22 07:59:38"
USR01944,SES01944,browse,Mobile,East,"Social Media",Electronics,0.0,yes,"2025-10-05 15:14:18"
USR01945,SES01945,add_to_cart,Unknown,West,"Social Media",Electronics,0.0,yes,"2025-10-09 13:30:57"
USR01946,SES01946,add_to_cart,Tablet,North,Email,Electronics,0.0,yes,"2025-10-06 05:39:30"
USR01947,SES01947,checkout,Tablet,North,Organic,Home,0.0,no,"2025-10-05 00:31:25"
USR01948,SES01948,add_to_cart,Mobile,West,Organic,Electronics,0.0,yes,"2025-10-22 12:08:53"
USR01949,SES01949,add_to_cart,Desktop,East,Organic,Sports,0.0,yes,"2025-10-19 20:56:47"
USR01951,SES01951,checkout,Tablet,East,"Google Ads",Home,0.0,no,"2025-10-13 21:14:58"
USR01952,SES01952,browse,Tablet,West,"Social Media",Home,0.0,no,"2025-10-27 15:40:53"
USR01958,SES01958,browse,Unknown,West,Email,Electronics,0.0,yes,"2025-10-14 22:21:06"
USR01960,SES01960,checkout,Desktop,North,Organic,Electronics,0.0,yes,"2025-10-30 12:33:21"
USR01963,SES01963,add_to_cart,Mobile,North,"Google Ads",Sports,0.0,yes,"2025-10-08 22:28:56"
USR01975,SES01975,browse,Mobile,North,"Google Ads",Electronics,0.0,yes,"2025-10-21 03:07:51"
USR01977,SES01977,browse,Desktop,West,Email,Home,0.0,yes,"2025-10-18 21:49:33"
USR01978,SES01978,browse,Mobile,East,Organic,Home,0.0,yes,"2025-10-29 06:11:32"
USR01982,SES01982,browse,Desktop,West,"Social Media",Home,0.0,no,"2025-10-05 14:53:12"
USR01983,SES01983,browse,Mobile,North,Organic,Fashion,0,yes,"2025-10-31 12:27:38"
USR01989,SES01989,checkout,Desktop,West,"Google Ads",Beauty,0.0,yes,"2025-10-22 11:15:07"
USR01990,SES01990,checkout,Unknown,South,"Social Media",Electronics,0,no,"2025-10-06 04:47:11"
