User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR09871,SES09871,Browse,2025-10-14 18:32:11,Mobile,East,Social Media,Sports,0.0,Yes
USR03790,SES03790,CHECKOUT,2025-10-27 09:36:05,Mobile,West,Google Ads,Home,0.0,No
USR00956,SES00956,add to cart,2025-10-14 12:31:30,,South,Social Media  ,Sports,0.0,Yes
USR08883,SES08883,Add to Cart,10/20/2025,Mobile,West,Social Media,Fashion,,Yes
USR09247,SES09247,Browse,2025-10-09 12:20:22,,East,Social Media,Fashion,0.0,Yes
USR05696,SES05696,ADD TO CART,2025-10-02 04:20:22,Mobile,South,Google Ads,Home,0.0,Yes
USR07398,SES07398,Browse,2025-10-22 16:25:44,Tablet,West,Google Ads,Home,0.0,Yes
USR08009,SES08009,Add to Cart,2025-10-22 02:17:29,Tablet,North,Google Ads,Fashion,0.0,Yes
USR08503,SES08503,Add to Cart,2025-10-29 06:55:20,Desktop,West,Social Media,Sports,0.0,No
USR04935,SES04935,Browse,2025-10-24 18:07:10,Tablet,North,Google Ads,Electronics,0.0,Yes
USR00582,SES00582,Browse,2025-10-20 19:43:01,Desktop,West,Google Ads,Home,0.0,Yes
USR02745,SES02745,checkout,2025-10-10 21:47:48,Desktop,North,Email,Home,0.0,Yes
USR04274,SES04274,Checkout,2025-10-10 18:02:40,Tablet,South,Email,Beauty,0.0,Yes
USR00534,SES00534,Checkout,2025-10-04 03:46:02,Tablet,,Email,Electronics,0.0,No
USR02476,SES02476,Checkout,2025-10-09 08:10:02,Mobile,North,Social Media,Beauty,0.0,Yes
USR07270,SES07270,BROWSE,2025-10-27 08:31:29,Desktop,,Organic,Beauty,0.0,Yes
USR02260,SES02260,ADD TO CART,2025-10-05 12:04:32,Desktop,,Organic,Sports,0.0,Yes
USR04034,SES04034,ADD TO CART,2025-10-27 18:57:48,Tablet,North,Social Media,Sports,0.0,No
USR07660,SES07660,Purchase,2025-10-20 16:36:48,Mobile,East,Organic,Electronics,,No
USR08095,SES08095,Browse,2025-10-24 04:20:48,,South,Google Ads,Home,0.0,Yes
USR04253,SES04253,Checkout,2025-10-05 22:01:43,Desktop,North,Email,Home,0.0,Yes
USR03191,SES03191,Browse,2025-10-02 06:54:11,Mobile,North,Google Ads,Home,0.0,Yes
USR09123,SES09123,Add to Cart,2025-10-23 05:58:26,,West,Social Media,Home,0.0,Yes
USR09519,SES09519,Purchase,2025-10-31 13:54:35,Tablet,West,Email,Sports,1335.81,No
USR03852,SES03852,Purchase,2025-10-10 01:15:27,Desktop,South,Google Ads,Sports,730.28,No
USR01619,SES01619,Browse,2025-10-14 08:03:33,Desktop,South,Organic,Electronics,0.0,Yes
USR03351,SES03351,browse,2025-10-26 18:06:43,Mobile,East,Google Ads,Home,0.0,Yes
USR00451,SES00451,browse,2025-10-25 08:51:54,Desktop,South,Social Media,Fashion,0.0,Yes
USR09123,SES09123,Browse,2025-10-23 05:55:26,Desktop,South,Google Ads,Electronics,0.0,Yes
USR02748,SES02748,browse,10/20/2025,Desktop,North,Social Media,Sports,0.0,No
USR00726,SES00726,browse,2025-10-12 21:21:03,Tablet,East,Social Media,Home,0.0,Yes
USR06049,SES06049,browse,2025-10-07 21:32:12,Desktop,West,Email,Electronics,0.0,Yes
USR04488,SES04488,Add to Cart,2025-10-28 16:41:18,Mobile,South,Social Media,Beauty,0.0,Yes
USR02125,SES02125,Add to Cart,2025-10-19 12:40:42,Mobile,South,Social Media,Fashion,0.0,Yes
USR05135,SES05135,Browse,2025-10-29 15:39:08,Desktop,West,Social Media,Electronics,0.0,Yes
USR06885,SES06885,Purchase,2025-10-16 23:58:49,Tablet,,Google Ads,Home,704.12,No
USR08537,SES08537,BROWSE,2025-10-07 12:02:19,Desktop,East,Social Media,Beauty,,Yes
USR07592,SES07592,PURCHASE,2025-10-27 17:09:07,Tablet,East,Google Ads,Home,1056.24,No
USR07114,SES07114,BROWSE,2025-10-04 20:07:29,Mobile,East,Google Ads,Beauty,0.0,Yes
USR08104,SES08104,Add to Cart,2025-10-12 13:56:27,Mobile,South,Google Ads,Fashion,0.0,Yes
USR03179,SES03179,BROWSE,2025-10-07 00:14:19,Mobile,North,Social Media,Fashion,0.0,Yes
USR02999,SES02999,BROWSE,2025-10-30 20:56:07,Mobile,South,Google Ads,Home,0.0,Yes
USR08579,SES08579,browse,2025-10-22 06:13:07,Mobile,North,Organic,Home,0.0,Yes
USR01932,SES01932,browse,2025-10-18 10:33:47,Mobile,East,Email,Fashion,0.0,Yes
USR09851,SES09851,BROWSE,2025-10-11 20:26:39,Tablet,West,Organic,Beauty,0.0,Yes
USR04984,SES04984,BROWSE,2025-10-09 07:06:30,Mobile,,Email,Fashion,,Yes
USR07095,SES07095,BROWSE,2025-10-25 04:04:04,Mobile,South,Google Ads,Fashion,0.0,Yes
USR04619,SES04619,Checkout,2025-10-09 05:37:13,Mobile,North,Organic,Electronics,0.0,Yes
USR05286,SES05286,Checkout,2025-10-17 00:56:44,Desktop,South,Social Media,Sports,0.0,Yes
USR02558,SES02558,Browse,2025-10-21 18:46:23,,North,Organic,Sports,,Yes
USR09010,SES09010,Checkout,2025-10-21 16:26:05,Desktop,East,Social Media,Beauty,0.0,Yes
USR05643,SES05643,ADD TO CART,2025-10-26 04:05:16,Desktop,West,Organic  ,Home,0.0,Yes
USR01547,SES01547,BROWSE,2025-10-03 02:02:43,Mobile,,Organic,Beauty,0.0,Yes
USR01208,SES01208,Add to Cart,2025-10-24 17:27:55,Mobile,North,Google Ads  ,Electronics,0.0,Yes
USR07614,SES07614,BROWSE,2025-10-06 00:25:54,Desktop,North,Social Media,Sports,,No
USR07572,SES07572,Add to Cart,2025-10-11 14:12:54,Tablet,West,Social Media,Beauty,0.0,Yes
USR02615,SES02615,Add to Cart,2025-10-13 03:11:17,Mobile,East,Organic,Electronics,0.0,No
USR09977,SES09977,Add to Cart,2025-10-08 03:23:35,Desktop,West,Email,Fashion,0.0,Yes
USR09068,SES09068,BROWSE,10/20/2025,Tablet,West,Social Media,Beauty,0.0,Yes
USR03790,SES03790,Add to Cart,2025-10-27 09:31:05,Mobile,East,Organic,Beauty,0.0,No
USR05271,SES05271,browse,2025-10-08 08:32:03,Desktop,North,Social Media,Sports,0.0,Yes
USR01410,SES01410,Browse,2025-10-08 21:49:19,Mobile,South,Email,Fashion,-99.99,Yes
USR01101,SES01101,Browse,2025-10-15 04:04:25,Tablet,North,Social Media,Fashion,0.0,Yes
USR06205,SES06205,ADD TO CART,2025-10-30 05:29:54,Desktop,East,Social Media,Electronics,0.0,Yes
USR09466,SES09466,Browse,2025-10-18 00:50:17,Tablet,East,Social Media,Sports,0.0,Yes
USR04132,SES04132,Add to Cart,2025-10-02 22:26:49,Desktop,South,Email,Electronics,0.0,No
USR09070,SES09070,Purchase,2025-10-17 07:37:59,Desktop,East,Email  ,Beauty,839.15,No
USR00058,SES00058,CHECKOUT,2025-10-18 16:11:50,Tablet,South,Organic,Electronics,0.0,Yes
USR06142,SES06142,Browse,2025-10-26 16:29:35,Tablet,South,Social Media  ,Sports,0.0,Yes
USR01886,SES01886,browse,2025-10-17 16:16:10,Tablet,North,Email,Electronics,,Yes
USR07201,SES07201,Browse,2025-10-03 23:50:20,Tablet,South,Email,Home,0.0,Yes
USR06195,SES06195,Browse,2025-10-07 04:37:24,Mobile,West,Social Media,Sports,0.0,Yes
USR05546,SES05546,browse,2025-10-13 04:39:21,Mobile,,Social Media,Fashion,0.0,Yes
USR04233,SES04233,Browse,2025-10-08 17:12:49,Desktop,South,Google Ads,Electronics,0.0,Yes
USR06849,SES06849,Browse,2025-10-05 02:37:29,Desktop,,Organic  ,Sports,0.0,Yes
USR01607,SES01607,Add to Cart,2025-10-23 04:09:23,Tablet,East,Google Ads,Home,0.0,No
USR04657,SES04657,BROWSE,2025-10-07 23:13:02,Desktop,East,Social Media,Electronics,0.0,Yes
USR03626,SES03626,checkout,2025-10-07 21:06:33,Tablet,East,Social Media,Electronics,0.0,Yes
USR03625,SES03625,Browse,2025-10-19 06:27:30,Mobile,West,Organic,Home,,No
USR04974,SES04974,checkout,2025-10-27 05:10:34,Tablet,South,Organic  ,Home,0.0,Yes
USR01203,SES01203,Add to Cart,2025-10-29 14:27:38,,South,Email  ,Beauty,0.0,Yes
USR01468,SES01468,Add to Cart,2025-10-10 16:46:31,Desktop,West,Organic,Electronics,0.0,Yes
USR03998,SES03998,PURCHASE,2025-10-25 21:00:01,,,Organic,Electronics,1407.15,No
USR02206,SES02206,ADD TO CART,2025-10-30 19:20:18,Tablet,East,Email,Electronics,,No
USR09189,SES09189,Add to Cart,2025-10-14 12:59:39,Desktop,East,Email,Electronics,0.0,Yes
USR08384,SES08384,Add to Cart,2025-10-11 20:13:03,Desktop,West,Google Ads,Home,0.0,Yes
USR02902,SES02902,Add to Cart,2025-10-24 07:43:58,Desktop,South,Social Media,Sports,0.0,No
USR09390,SES09390,Checkout,2025-10-29 03:32:40,,West,Google Ads,Home,0.0,Yes
USR06763,SES06763,Browse,2025-10-02 19:23:28,Tablet,North,Social Media,Electronics,0.0,Yes
USR09066,SES09066,Browse,2025-10-15 07:38:29,,South,Email,Beauty,0.0,Yes
USR02238,SES02238,checkout,2025-10-25 02:33:09,Mobile,North,Social Media,Electronics,0.0,Yes
USR06025,SES06025,Purchase,2025-10-14 14:46:01,Tablet,West,Google Ads  ,Fashion,507.77,No
USR00778,SES00778,Purchase,2025-10-26 19:05:19,Desktop,,Organic,Home,868.17,No
USR00825,SES00825,ADD TO CART,2025-10-22 00:29:50,Desktop,South,Google Ads,Beauty,,Yes
USR09999,SES09999,Purchase,2025-10-03 17:34:58,Mobile,East,Email,Fashion,960.65,No
USR06748,SES06748,Add to Cart,2025-10-13 08:16:22,Tablet,North,Social Media,Home,0.0,Yes
USR01509,SES01509,Add to Cart,2025-10-19 13:13:27,Tablet,North,Email,Electronics,0.0,Yes
USR05528,SES05528,Add to Cart,2025-10-28 00:12:52,Mobile,South,Organic  ,Beauty,0.0,Yes
USR03963,SES03963,Checkout,2025-10-05 05:55:10,Desktop,East,Organic,Home,0.0,Yes
USR09209,SES09209,Checkout,2025-10-06 22:13:11,Desktop,South,Email,Beauty,0.0,Yes
USR09308,SES09308,Add to Cart,2025-10-27 13:50:58,Tablet,West,Organic,Electronics,0.0,Yes
USR03268,SES03268,add to cart,2025-10-17 11:24:16,Tablet,South,Email,Fashion,0.0,Yes
USR05757,SES05757,ADD TO CART,2025-10-03 18:50:14,Tablet,South,Social Media,Electronics,0.0,Yes
USR06559,SES06559,Browse,2025-10-22 06:25:06,Tablet,South,Organic,Beauty,0.0,Yes
USR00014,SES00014,Checkout,2025-10-30 17:23:50,Desktop,North,Social Media,Home,0.0,No
USR05278,SES05278,Checkout,2025-10-05 01:34:16,Desktop,North,Email,Sports,0.0,Yes
USR09944,SES09944,Browse,2025-10-13 13:58:22,Desktop,East,Email  ,Electronics,0.0,Yes
USR07583,SES07583,Browse,2025-10-28 20:34:36,,East,Social Media,Electronics,,Yes
USR09566,SES09566,Browse,2025-10-28 14:27:08,Tablet,East,Google Ads,Fashion,0.0,Yes
USR06168,SES06168,Add to Cart,2025-10-12 12:13:58,Mobile,East,Email,Home,999999.0,Yes
USR04938,SES04938,Checkout,2025-10-30 23:55:48,Mobile,South,Organic,Beauty,0.0,Yes
USR05988,SES05988,Add to Cart,2025-10-24 18:04:48,Mobile,,Email  ,Electronics,0.0,No
USR04173,SES04173,BROWSE,2025-10-16 18:32:22,Tablet,West,Social Media,Electronics,0.0,Yes
USR09046,SES09046,add to cart,2025-10-25 16:20:26,Tablet,East,Social Media,Sports,0.0,Yes
USR05332,SES05332,browse,2025-10-23 21:42:57,Tablet,North,Organic,Electronics,0.0,Yes
USR03177,SES03177,Add to Cart,2025-10-31 10:49:56,Mobile,South,Google Ads,Sports,0.0,Yes
USR00942,SES00942,browse,2025-10-08 16:15:34,Tablet,East,Organic,Electronics,0.0,No
USR01262,SES01262,Checkout,2025-10-08 10:35:38,Tablet,South,Google Ads,Beauty,,Yes
USR07169,SES07169,Add to Cart,2025-10-08 05:23:18,Mobile,,Organic,Sports,0.0,Yes
USR08772,SES08772,ADD TO CART,2025-10-09 12:18:48,Mobile,West,Organic  ,Sports,0.0,No
USR06167,SES06167,Checkout,2025-10-27 05:10:30,Tablet,South,Social Media,Sports,0.0,No
USR01756,SES01756,browse,2025-10-03 23:42:21,Desktop,South,Email,Electronics,0.0,Yes
USR01805,SES01805,Add to Cart,2025-10-21 21:26:12,Desktop,East,Google Ads,Sports,0.0,Yes
USR05628,SES05628,Add to Cart,2025-10-30 17:06:09,Mobile,North,Google Ads,Electronics,0.0,No
USR00008,SES00008,Add to Cart,10/20/2025,Desktop,East,Email,Fashion,0.0,No
USR02073,SES02073,browse,2025-10-24 07:32:27,Tablet,West,Email  ,Electronics,0.0,Yes
USR06194,SES06194,Browse,2025-10-18 13:54:38,Mobile,West,Email,Beauty,0.0,Yes
USR01127,SES01127,Add to Cart,2025-10-17 07:32:56,Mobile,West,Google Ads,Home,0.0,Yes
USR01625,SES01625,BROWSE,2025-10-12 14:05:37,Desktop,East,Google Ads,Beauty,0.0,Yes
USR01293,SES01293,ADD TO CART,2025-10-27 11:37:40,Tablet,West,Google Ads,Electronics,0.0,No
USR03653,SES03653,Add to Cart,2025-10-03 18:16:38,Desktop,,Organic,Sports,0.0,Yes
USR02969,SES02969,Browse,2025-10-21 02:03:37,Desktop,,Organic,Fashion,,Yes
USR05299,SES05299,Add to Cart,2025-10-07 08:59:32,Desktop,South,Organic,Sports,,Yes
USR08451,SES08451,Add to Cart,2025-10-28 00:02:21,Desktop,South,Email,Home,0.0,Yes
USR06392,SES06392,BROWSE,2025-10-31 05:42:27,Mobile,North,Email  ,Beauty,0.0,Yes
USR05464,SES05464,Add to Cart,2025-10-06 04:21:46,Tablet,North,Email,Fashion,0.0,Yes
USR05219,SES05219,Add to Cart,2025-10-23 17:26:27,Desktop,North,Organic,Fashion,0.0,No
USR06242,SES06242,Browse,2025-10-13 20:12:04,Tablet,West,Social Media,Home,0.0,Yes
USR05430,SES05430,BROWSE,2025-10-08 04:25:11,Mobile,South,Google Ads,Beauty,0.0,Yes
USR05781,SES05781,add to cart,2025-10-05 01:27:10,Desktop,East,Social Media,Beauty,0.0,Yes
USR03599,SES03599,ADD TO CART,2025-10-24 21:13:43,Desktop,East,Social Media,Beauty,0.0,Yes
USR00957,SES00957,Checkout,2025-10-05 00:52:05,Desktop,South,Social Media,Electronics,0.0,Yes
USR06366,SES06366,Add to Cart,2025-10-24 12:00:14,Tablet,South,Email,Fashion,0.0,No
USR06815,SES06815,ADD TO CART,2025-10-17 06:32:47,Mobile,West,Social Media,Sports,,Yes
USR08542,SES08542,BROWSE,2025-10-17 09:56:04,Tablet,East,Social Media,Home,,Yes
USR08760,SES08760,add to cart,2025-10-18 09:28:11,Mobile,South,Google Ads,Electronics,0.0,Yes
USR02852,SES02852,Browse,2025-10-24 11:51:13,Tablet,South,Social Media,Home,0.0,Yes
USR07738,SES07738,Checkout,2025-10-10 09:05:19,Tablet,West,Email,Beauty,0.0,Yes
USR08540,SES08540,add to cart,2025-10-10 19:33:01,Desktop,North,Organic,Sports,0.0,Yes
USR07847,SES07847,Browse,2025-10-15 13:01:51,Tablet,North,Social Media,Home,0.0,Yes
USR03726,SES03726,Purchase,2025-10-27 13:56:27,Tablet,West,Organic,Beauty,667.13,No
USR04129,SES04129,ADD TO CART,2025-10-06 23:24:00,,West,Social Media,Sports,,Yes
USR07497,SES07497,ADD TO CART,2025-10-20 13:58:15,Tablet,South,Organic,Beauty,0.0,Yes
USR05990,SES05990,add to cart,2025-10-31 13:15:24,Mobile,North,Google Ads,Sports,0.0,Yes
USR02186,SES02186,Add to Cart,2025-10-21 02:08:34,Mobile,South,Social Media,Beauty,0.0,No
USR03799,SES03799,Browse,2025-10-20 13:23:49,Mobile,West,Email,Electronics,0.0,Yes
USR06055,SES06055,Browse,2025-10-04 22:05:42,Tablet,West,Email,Electronics,0.0,Yes
USR06107,SES06107,Add to Cart,2025-10-05 12:35:53,,South,Social Media,Fashion,0.0,Yes
USR06560,SES06560,Browse,2025-10-08 09:14:01,Mobile,South,Organic,Beauty,0.0,Yes
USR07130,SES07130,Browse,2025-10-27 01:05:23,Desktop,West,Organic,Fashion,0.0,Yes
USR04763,SES04763,Browse,2025-10-24 08:35:16,Desktop,North,Email,Electronics,0.0,Yes
USR08763,SES08763,Add to Cart,10/20/2025,Tablet,North,Social Media,Fashion,0.0,Yes
USR08555,SES08555,browse,2025-10-20 21:35:07,Mobile,South,Email,Electronics,0.0,Yes
USR03038,SES03038,Browse,2025-10-21 14:47:28,,West,Organic,Fashion,0.0,Yes
USR07583,SES07583,Add to Cart,2025-10-28 20:38:36,Tablet,South,Social Media  ,Fashion,,Yes
USR06387,SES06387,Browse,2025-10-12 19:08:37,Desktop,South,Social Media,Fashion,0.0,Yes
USR05420,SES05420,BROWSE,2025-10-26 17:11:29,Tablet,East,Email,Electronics,0.0,Yes
USR00522,SES00522,Browse,2025-10-16 18:00:25,Mobile,North,Google Ads,Sports,0.0,No
USR04547,SES04547,Checkout,2025-10-16 06:18:00,Desktop,North,Organic,Fashion,0.0,Yes
USR01289,SES01289,Add to Cart,2025-10-18 03:25:37,Mobile,West,Social Media,Sports,0.0,Yes
USR06550,SES06550,Add to Cart,2025-10-29 20:11:02,Mobile,West,Email,Electronics,,Yes
USR08706,SES08706,Add to Cart,2025-10-30 14:45:41,Desktop,,Email,Sports,0.0,Yes
USR00639,SES00639,ADD TO CART,10/20/2025,Desktop,South,Google Ads,Home,0.0,Yes
USR06616,SES06616,Browse,2025-10-13 17:13:25,,West,Organic  ,Electronics,,Yes
USR07767,SES07767,Browse,2025-10-14 06:06:44,Mobile,North,Google Ads,Beauty,0.0,No
USR00064,SES00064,BROWSE,2025-10-03 20:40:36,Tablet,West,Email,Sports,,Yes
USR01416,SES01416,Add to Cart,2025-10-13 12:28:07,Mobile,,Organic,Beauty,0.0,Yes
USR07370,SES07370,Add to Cart,2025-10-24 10:15:00,Mobile,South,Google Ads,Beauty,0.0,Yes
USR02534,SES02534,BROWSE,2025-10-29 05:10:45,Mobile,South,Google Ads,Electronics,0.0,Yes
USR00979,SES00979,Browse,2025-10-25 10:03:05,Desktop,South,Google Ads,Sports,0.0,No
USR07541,SES07541,Browse,2025-10-23 18:30:02,Mobile,West,Email,Sports,0.0,No
USR04808,SES04808,Add to Cart,2025-10-22 05:29:49,Tablet,North,Google Ads,Beauty,,Yes
USR07477,SES07477,Browse,2025-10-15 12:20:07,Tablet,South,Email,Beauty,0.0,Yes
USR02959,SES02959,Browse,2025-10-16 09:28:30,Mobile,North,Organic,Beauty,-99.99,Yes
USR01585,SES01585,Browse,2025-10-22 07:50:56,Mobile,North,Organic,Fashion,0.0,No
USR04226,SES04226,BROWSE,2025-10-29 03:05:55,Tablet,,Organic,Electronics,0.0,Yes
USR01404,SES01404,ADD TO CART,2025-10-24 11:43:05,Mobile,East,Email,Electronics,0.0,Yes
USR01347,SES01347,add to cart,2025-10-17 06:52:57,Tablet,,Google Ads,Beauty,0.0,Yes
USR04862,SES04862,Browse,2025-10-02 13:44:55,Tablet,East,Email,Home,0.0,Yes
USR03794,SES03794,Browse,2025-10-26 13:43:51,Tablet,West,Google Ads,Fashion,0.0,Yes
USR06535,SES06535,checkout,2025-10-08 08:05:32,Tablet,North,Google Ads  ,Electronics,0.0,Yes
USR02556,SES02556,ADD TO CART,2025-10-27 18:41:39,Mobile,South,Organic,Sports,0.0,Yes
USR01302,SES01302,Browse,2025-10-09 03:14:19,Tablet,South,Email,Electronics,0.0,Yes
USR08593,SES08593,PURCHASE,2025-10-08 12:28:03,Tablet,East,Email,Sports,1451.4,No
USR05127,SES05127,BROWSE,2025-10-12 11:58:09,Desktop,East,Email,Home,0.0,Yes
USR07322,SES07322,Add to Cart,10/20/2025,Mobile,West,Organic,Fashion,0.0,Yes
USR04604,SES04604,Browse,2025-10-06 07:33:20,Mobile,South,Organic,Beauty,-99.99,Yes
USR09611,SES09611,Add to Cart,2025-10-25 11:08:03,,North,Google Ads,Electronics,0.0,Yes
USR02620,SES02620,BROWSE,2025-10-04 04:23:59,Tablet,West,Google Ads,Sports,0.0,Yes
USR01030,SES01030,Browse,2025-10-29 04:00:33,Tablet,East,Organic,Beauty,0.0,Yes
USR09266,SES09266,Browse,2025-10-05 00:10:37,,North,Google Ads,Electronics,0.0,Yes
USR07359,SES07359,Add to Cart,2025-10-29 05:12:45,Tablet,North,Social Media  ,Beauty,0.0,Yes
USR01307,SES01307,Add to Cart,2025-10-18 06:41:32,Mobile,West,Email,Fashion,0.0,Yes
USR00319,SES00319,Add to Cart,2025-10-05 07:04:20,Tablet,,Organic,Sports,0.0,Yes
USR02051,SES02051,add to cart,2025-10-04 08:10:14,Mobile,North,Organic,Sports,0.0,No
USR03879,SES03879,Checkout,2025-10-08 00:06:31,Mobile,,Email,Beauty,0.0,Yes
USR01746,SES01746,CHECKOUT,2025-10-15 19:59:23,Mobile,South,Organic,Electronics,0.0,Yes
USR01548,SES01548,Browse,2025-10-07 00:02:09,Mobile,,Email,Sports,0.0,No
USR01829,SES01829,Browse,2025-10-05 07:17:40,,West,Social Media,Fashion,0.0,Yes
USR09802,SES09802,Add to Cart,2025-10-05 02:22:19,Tablet,West,Social Media,Electronics,0.0,Yes
USR04938,SES04938,BROWSE,2025-10-30 23:51:48,Tablet,South,Google Ads,Electronics,0.0,Yes
USR01528,SES01528,Checkout,2025-10-08 09:35:34,Mobile,,Social Media,Home,0.0,Yes
USR06758,SES06758,ADD TO CART,2025-10-23 20:02:19,Tablet,East,Email,Beauty,0.0,Yes
USR07096,SES07096,Browse,10/20/2025,Tablet,,Social Media,Electronics,0.0,No
USR00620,SES00620,Add to Cart,2025-10-15 05:20:37,Mobile,,Email,Electronics,0.0,Yes
USR05925,SES05925,browse,2025-10-28 12:43:44,Tablet,North,Organic,Beauty,0.0,Yes
USR01928,SES01928,checkout,2025-10-18 06:18:46,Mobile,,Email,Beauty,0.0,Yes
USR00450,SES00450,Browse,2025-10-29 05:17:51,Tablet,South,Organic,Home,0.0,Yes
USR08960,SES08960,Browse,2025-10-15 20:20:32,Mobile,West,Email,Home,0.0,Yes
USR03899,SES03899,Browse,2025-10-20 05:20:40,Mobile,West,Organic  ,Electronics,0.0,Yes
USR08182,SES08182,Browse,2025-10-03 23:04:15,Tablet,South,Organic,Electronics,0.0,Yes
USR01666,SES01666,Add to Cart,2025-10-08 20:07:53,,North,Social Media,Electronics,0.0,Yes
USR07732,SES07732,Add to Cart,2025-10-01 21:32:25,Tablet,North,Email,Electronics,0.0,Yes
USR05077,SES05077,Add to Cart,2025-10-07 13:36:28,Mobile,West,Organic,Fashion,0.0,Yes
USR01259,SES01259,ADD TO CART,2025-10-03 03:18:53,Desktop,West,Social Media  ,Sports,0.0,Yes
USR05674,SES05674,Browse,2025-10-20 16:55:59,Mobile,West,Email,Sports,0.0,Yes
USR03900,SES03900,Browse,2025-10-18 12:53:48,,North,Organic,Electronics,0.0,Yes
USR08453,SES08453,Add to Cart,2025-10-07 16:41:20,Mobile,West,Social Media,Fashion,0.0,No
USR00471,SES00471,Purchase,2025-10-02 17:56:44,Tablet,,Organic,Sports,314.86,No
USR07113,SES07113,Browse,2025-10-16 22:15:45,,,Social Media,Fashion,0.0,No
USR02653,SES02653,BROWSE,2025-10-22 21:33:38,Desktop,,Email  ,Beauty,0.0,Yes
USR09621,SES09621,Add to Cart,2025-10-31 00:01:34,Tablet,South,Organic,Sports,0.0,No
USR09614,SES09614,ADD TO CART,2025-10-10 11:24:08,Desktop,North,Email,Sports,0.0,Yes
USR05458,SES05458,add to cart,2025-10-16 02:19:45,Mobile,West,Google Ads,Fashion,0.0,Yes
USR01070,SES01070,checkout,2025-10-02 02:46:10,Desktop,South,Email,Electronics,0.0,Yes
USR08247,SES08247,Add to Cart,10/20/2025,Desktop,West,Organic,Sports,0.0,Yes
USR00795,SES00795,ADD TO CART,2025-10-25 18:09:50,Desktop,North,Google Ads,Sports,0.0,Yes
USR03152,SES03152,browse,2025-10-25 14:07:54,Tablet,East,Social Media,Electronics,0.0,Yes
USR01145,SES01145,BROWSE,2025-10-20 12:35:03,Tablet,East,Organic,Beauty,,No
USR06746,SES06746,Checkout,2025-10-21 03:16:23,Tablet,West,Google Ads,Electronics,0.0,Yes
USR08743,SES08743,Browse,2025-10-04 12:06:55,Mobile,East,Social Media  ,Sports,0.0,Yes
USR05217,SES05217,BROWSE,2025-10-22 12:19:30,Desktop,West,Google Ads  ,Sports,0.0,Yes
USR02107,SES02107,Browse,2025-10-18 20:22:02,Desktop,South,Email,Sports,0.0,No
USR04817,SES04817,browse,2025-10-16 12:35:55,Tablet,East,Email,Beauty,0.0,Yes
USR06789,SES06789,ADD TO CART,2025-10-23 03:49:50,Desktop,South,Google Ads,Fashion,0.0,No
USR03202,SES03202,Checkout,2025-10-06 12:18:35,Desktop,West,Email,Fashion,0.0,Yes
USR00560,SES00560,Browse,2025-10-13 00:13:45,Desktop,West,Google Ads  ,Sports,0.0,Yes
USR03593,SES03593,ADD TO CART,10/20/2025,,,Organic,Electronics,0.0,Yes
USR07785,SES07785,Add to Cart,2025-10-15 01:04:43,,West,Organic,Electronics,,Yes
USR03345,SES03345,Browse,2025-10-18 19:46:53,Desktop,South,Email  ,Sports,0.0,Yes
USR05923,SES05923,Checkout,2025-10-18 13:01:28,,West,Organic,Fashion,,Yes
USR07661,SES07661,Add to Cart,2025-10-08 19:01:10,Mobile,North,Email,Beauty,0.0,Yes
USR02644,SES02644,browse,2025-10-29 03:50:48,Mobile,South,Email,Sports,0.0,Yes
USR02094,SES02094,Add to Cart,2025-10-03 16:35:19,Tablet,West,Organic,Sports,,Yes
USR05693,SES05693,BROWSE,2025-10-04 21:05:21,Desktop,West,Email,Fashion,0.0,Yes
USR05003,SES05003,Purchase,2025-10-27 10:03:10,Tablet,South,Organic,Fashion,472.4,No
USR05202,SES05202,browse,2025-10-23 02:04:29,Desktop,,Email,Beauty,,Yes
USR09789,SES09789,Browse,2025-10-05 22:58:18,Desktop,West,Email,Fashion,0.0,Yes
USR08830,SES08830,Purchase,2025-10-24 15:33:46,Tablet,North,Organic,Beauty,1575.63,No
USR04659,SES04659,ADD TO CART,2025-10-23 04:08:05,,East,Social Media,Electronics,0.0,Yes
USR09612,SES09612,Browse,2025-10-29 18:57:17,Desktop,East,Organic,Home,0.0,Yes
USR02216,SES02216,browse,2025-10-15 11:23:14,Tablet,South,Organic,Sports,0.0,Yes
USR07300,SES07300,Browse,2025-10-06 01:41:26,Tablet,West,Social Media,Home,0.0,No
USR00016,SES00016,ADD TO CART,2025-10-26 17:58:29,,South,Google Ads,Fashion,0.0,Yes
USR03965,SES03965,ADD TO CART,2025-10-06 00:24:12,Tablet,North,Google Ads  ,Beauty,0.0,Yes
USR05228,SES05228,BROWSE,2025-10-02 02:37:48,Tablet,West,Social Media,Beauty,0.0,Yes
USR08201,SES08201,Purchase,2025-10-23 22:00:56,,North,Social Media,Sports,,No
USR00276,SES00276,add to cart,2025-10-26 13:44:23,Mobile,West,Social Media,Electronics,0.0,Yes
USR08576,SES08576,Checkout,2025-10-14 10:35:29,Desktop,South,Social Media,Beauty,0.0,Yes
USR01917,SES01917,Checkout,10/20/2025,Mobile,North,Google Ads,Home,0.0,Yes
USR04096,SES04096,Add to Cart,2025-10-15 00:11:57,Mobile,North,Organic,Sports,0.0,Yes
USR04064,SES04064,Browse,2025-10-13 20:38:42,Mobile,North,Social Media,Fashion,0.0,No
